id,data_type,loan_type,purchased_bal_gp,district,payer_3yr,balance_proxy,raw_repay_prob,calibrated_repay_prob,predicted_payer_flag,expected_value_proxy,gross_high_priority_agent_call,net_high_priority_agent_call,gross_medium_priority_auto_dialer,net_medium_priority_auto_dialer,gross_low_priority_sms_email,net_low_priority_sms_email,recommended_action,expected_gross_recovery,expected_net_recovery,recommended_contact_cost,policy_rank
10973,M,Credit Card,04. <=50k,SHAM SHUI PO,N,37500,0.6158012,0.17109640165668652,Y,6416.115062125745,2245.6402717440105,2160.6402717440105,1616.8609956556875,1604.8609956556875,785.9740951104036,784.4740951104036,High Priority (Agent Call),2245.6402717440105,2160.6402717440105,85.0,760
7399,M,Credit Card,05. <=100k,TO KWA WAN,N,75000,0.3726122,0.08554059201216377,N,6415.544400912283,2245.440540319299,2160.440540319299,1616.7171890298953,1604.7171890298953,785.9041891117546,784.4041891117546,High Priority (Agent Call),2245.440540319299,2160.440540319299,85.0,761
3123,M,Credit Card,05. <=100k,SHAM SHUI PO,Y,75000,0.3722739,0.08545036996825281,N,6408.77774761896,2243.072211666636,2158.072211666636,1615.011992399978,1603.011992399978,785.0752740833226,783.5752740833226,High Priority (Agent Call),2243.072211666636,2158.072211666636,85.0,762
7452,T,Credit Card,05. <=100k,SHAM SHUI PO,N,75000,0.37215766,0.08541938624783298,N,6406.453968587473,2242.2588890056154,2157.2588890056154,1614.426400084043,1602.426400084043,784.7906111519653,783.2906111519653,High Priority (Agent Call),2242.2588890056154,2157.2588890056154,85.0,763
661,M,Personal Loan,04. <=50k,TAI KOK TSUI,N,37500,0.6145442,0.17049690373689844,Y,6393.633890133691,2237.7718615467916,2152.7718615467916,1611.1957403136898,1599.1957403136898,783.220151541377,781.720151541377,High Priority (Agent Call),2237.7718615467916,2152.7718615467916,85.0,764
15740,T,Credit Card,04. <=50k,YUEN LONG,Y,37500,0.6145168,0.17048385405380553,Y,6393.144527017707,2237.6005844561973,2152.6005844561973,1611.072420808462,1599.072420808462,783.1602045596691,781.6602045596691,High Priority (Agent Call),2237.6005844561973,2152.6005844561973,85.0,765
12549,M,Credit Card,04. <=50k,YUEN LONG,Y,37500,0.6142386,0.17035152090128064,Y,6388.182033798024,2235.863711829308,2150.863711829308,1609.8218725171018,1597.8218725171018,782.5522991402578,781.0522991402578,High Priority (Agent Call),2235.863711829308,2150.863711829308,85.0,766
11026,M,Credit Card,05. <=100k,HUNG HOM,N,75000,0.3708137,0.08506157197612965,N,6379.6178982097235,2232.8662643734033,2147.8662643734033,1607.6637103488504,1595.6637103488504,781.5031925306911,780.0031925306911,High Priority (Agent Call),2232.8662643734033,2147.8662643734033,85.0,767
8611,M,Credit Card,05. <=100k,TAI KOK TSUI,N,75000,0.3707295,0.08503918469254676,N,6377.938851941007,2232.2785981793522,2147.2785981793522,1607.2405906891336,1595.2405906891336,781.2975093627732,779.7975093627732,High Priority (Agent Call),2232.2785981793522,2147.2785981793522,85.0,768
10652,T,Credit Card,05. <=100k,TUNG CHUNG,N,75000,0.37062865,0.08501237178705644,N,6375.927884029233,2231.5747594102313,2146.5747594102313,1606.7338267753664,1594.7338267753664,781.0511657935809,779.5511657935809,High Priority (Agent Call),2231.5747594102313,2146.5747594102313,85.0,769
10908,T,Credit Card,04. <=50k,WAN CHAI,N,37500,0.6134761,0.16998937425213342,Y,6374.601534455003,2231.110537059251,2146.110537059251,1606.3995866826606,1594.3995866826606,780.8886879707378,779.3886879707378,High Priority (Agent Call),2231.110537059251,2146.110537059251,85.0,770
8267,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.37054485,0.08499009463976036,N,6374.257097982027,2230.9899842937093,2145.9899842937093,1606.3127886914706,1594.3127886914706,780.8464945027982,779.3464945027982,High Priority (Agent Call),2230.9899842937093,2145.9899842937093,85.0,771
10874,M,Credit Card,04. <=50k,TUEN MUN,N,37500,0.6133108,0.16991099130035528,Y,6371.662173763323,2230.081760817163,2145.081760817163,1605.6588677883572,1593.6588677883572,780.5286162860069,779.0286162860069,High Priority (Agent Call),2230.081760817163,2145.081760817163,85.0,772
5369,M,Credit Card,05. <=100k,MONG KOK,N,75000,0.37021288,0.08490188123358902,N,6367.641092519177,2228.674382381712,2143.674382381712,1604.6455553148326,1592.6455553148326,780.0360338335992,778.5360338335992,High Priority (Agent Call),2228.674382381712,2143.674382381712,85.0,773
2857,M,Credit Card,04. <=50k,TAI KOK TSUI,Y,37500,0.61278486,0.16966184128930623,Y,6362.319048348983,2226.811666922144,2141.811666922144,1603.3044001839437,1591.3044001839437,779.3840834227503,777.8840834227503,High Priority (Agent Call),2226.811666922144,2141.811666922144,85.0,774
15000,T,Credit Card,04. <=50k,TUEN MUN,N,37500,0.6127421,0.1696416146912628,Y,6361.560550922355,2226.546192822824,2141.546192822824,1603.1132588324333,1591.1132588324333,779.2911674879884,777.7911674879884,High Priority (Agent Call),2226.546192822824,2141.546192822824,85.0,775
12534,M,Credit Card,04. <=50k,TO KWA WAN,N,37500,0.6123366,0.16944980986310354,Y,6354.3678698663825,2224.028754453234,2139.028754453234,1601.3007032063283,1589.3007032063283,778.4100640586319,776.9100640586319,High Priority (Agent Call),2224.028754453234,2139.028754453234,85.0,776
12907,M,Credit Card,04. <=50k,YUEN LONG,N,37500,0.6122527,0.1694101772538604,Y,6352.881647019765,2223.5085764569176,2138.5085764569176,1600.9261750489807,1588.9261750489807,778.2280017599211,776.7280017599211,High Priority (Agent Call),2223.5085764569176,2138.5085764569176,85.0,777
10120,T,Credit Card,05. <=100k,TIN SHUI WAI,N,75000,0.3693493,0.08467263925242531,N,6350.447943931898,2222.656780376164,2137.656780376164,1600.312881870838,1588.312881870838,777.9298731316574,776.4298731316574,High Priority (Agent Call),2222.656780376164,2137.656780376164,85.0,778
15774,M,Credit Card,03. <=25k,YUEN LONG,Y,17500,0.8511292,0.3626120907549056,Y,6345.711588210847,2220.9990558737964,2135.9990558737964,1599.1193202291333,1587.1193202291333,777.3496695558287,775.8496695558287,High Priority (Agent Call),2220.9990558737964,2135.9990558737964,85.0,779
12957,M,Credit Card,05. <=100k,CENTRAL,N,75000,0.36894894,0.08456647618706654,N,6342.485714029991,2219.8699999104965,2134.8699999104965,1598.3063999355575,1586.3063999355575,776.9544999686738,775.4544999686738,High Priority (Agent Call),2219.8699999104965,2134.8699999104965,85.0,780
12755,M,Credit Card,04. <=50k,YUEN LONG,Y,37500,0.61158574,0.169095349651801,Y,6341.075611942538,2219.376464179888,2134.376464179888,1597.9510542095193,1585.9510542095193,776.7817624629607,775.2817624629607,High Priority (Agent Call),2219.376464179888,2134.376464179888,85.0,781
13859,M,Credit Card,05. <=100k,DISCOVERY BAY,N,75000,0.36880627,0.08452866426509882,N,6339.649819882412,2218.877436958844,2133.877436958844,1597.5917546103676,1585.5917546103676,776.6071029355954,775.1071029355954,High Priority (Agent Call),2218.877436958844,2133.877436958844,85.0,782
10031,M,Credit Card,05. <=100k,MONG KOK,N,75000,0.36879474,0.08452560780493111,N,6339.420585369833,2218.7972048794413,2133.7972048794413,1597.5339875131976,1585.5339875131976,776.5790217078044,775.0790217078044,High Priority (Agent Call),2218.7972048794413,2133.7972048794413,85.0,783
6673,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.36877874,0.08452136677062728,N,6339.102507797046,2218.685877728966,2133.685877728966,1597.4538319648552,1585.4538319648552,776.5400572051379,775.0400572051379,High Priority (Agent Call),2218.685877728966,2133.685877728966,85.0,784
13542,M,Credit Card,04. <=50k,KWUN TONG,N,37500,0.6114534,0.1690329694460794,Y,6338.736354227977,2218.5577239797917,2133.5577239797917,1597.36156126545,1585.36156126545,776.495203392927,774.995203392927,High Priority (Agent Call),2218.5577239797917,2133.5577239797917,85.0,785
15801,M,Credit Card,03. <=25k,TUEN MUN,Y,17500,0.8508415,0.3621942327121401,Y,6338.399072462451,2218.4396753618576,2133.4396753618576,1597.2765662605375,1585.2765662605375,776.4538863766501,774.9538863766501,High Priority (Agent Call),2218.4396753618576,2133.4396753618576,85.0,786
11758,M,Personal Loan,04. <=50k,WAN CHAI,Y,37500,0.611199,0.1689131153264532,Y,6334.241824741995,2216.984638659698,2131.984638659698,1596.2289398349824,1584.2289398349824,775.9446235308942,774.4446235308942,High Priority (Agent Call),2216.984638659698,2131.984638659698,85.0,787
10832,T,Credit Card,04. <=50k,MUI WO,N,37500,0.61117876,0.1689035715751107,Y,6333.883934066652,2216.859376923328,2131.859376923328,1596.138751384796,1584.138751384796,775.9007819231648,774.4007819231648,High Priority (Agent Call),2216.859376923328,2131.859376923328,85.0,788
15006,M,Credit Card,04. <=50k,WONG TAI SIN,Y,37500,0.61028814,0.1684847538304302,Y,6318.1782686411325,2211.362394024396,2126.362394024396,1592.180923697565,1580.180923697565,773.9768379085385,772.4768379085385,High Priority (Agent Call),2211.362394024396,2126.362394024396,85.0,789
14214,M,Personal Loan,04. <=50k,MONG KOK,N,37500,0.6101017,0.16839722607111055,Y,6314.895977666645,2210.2135921833255,2125.2135921833255,1591.3537863719944,1579.3537863719944,773.5747572641638,772.0747572641638,High Priority (Agent Call),2210.2135921833255,2125.2135921833255,85.0,790
12833,M,Credit Card,04. <=50k,YUEN LONG,N,37500,0.61005706,0.16837627516187506,Y,6314.110318570315,2209.93861149961,2124.93861149961,1591.1558002797192,1579.1558002797192,773.4785140248634,771.9785140248634,High Priority (Agent Call),2209.93861149961,2124.93861149961,85.0,791
14024,T,Credit Card,05. <=100k,KENNEDY TOWN,N,75000,0.36723372,0.08411248501831332,N,6308.436376373499,2207.9527317307247,2122.9527317307247,1589.7259668461218,1577.7259668461218,772.7834561057537,771.2834561057537,High Priority (Agent Call),2207.9527317307247,2122.9527317307247,85.0,792
9340,T,Credit Card,04. <=50k,TSEUNG KWAN O,N,37500,0.6095445,0.16813595603857176,Y,6305.098351446441,2206.784423006254,2121.784423006254,1588.884784564503,1576.884784564503,772.374548052189,770.874548052189,High Priority (Agent Call),2206.784423006254,2121.784423006254,85.0,793
11057,M,Credit Card,04. <=50k,FANLING,Y,37500,0.6094182,0.16807679510298668,Y,6302.879816362,2206.0079357267,2121.0079357267,1588.325713723224,1576.325713723224,772.102777504345,770.602777504345,High Priority (Agent Call),2206.0079357267,2121.0079357267,85.0,794
10860,T,Credit Card,04. <=50k,CHAI WAN,N,37500,0.6090685,0.16791311518346272,Y,6296.741819379852,2203.859636782948,2118.859636782948,1586.7789384837226,1574.7789384837226,771.3508728740318,769.8508728740318,High Priority (Agent Call),2203.859636782948,2118.859636782948,85.0,795
9250,M,Credit Card,05. <=100k,SHEUNG SHUI,N,75000,0.36657843,0.08393939044017946,N,6295.45428301346,2203.408999054711,2118.408999054711,1586.4544793193918,1574.4544793193918,771.1931496691487,769.6931496691487,High Priority (Agent Call),2203.408999054711,2118.408999054711,85.0,796
8689,M,Personal Loan,04. <=50k,YUEN LONG,Y,37500,0.60895455,0.16785981226580604,Y,6294.742959967726,2203.160035988704,2118.160035988704,1586.2752259118668,1574.2752259118668,771.1060125960463,769.6060125960463,High Priority (Agent Call),2203.160035988704,2118.160035988704,85.0,797
13586,M,Credit Card,05. <=100k,PUI O,N,75000,0.36639935,0.08389211992143646,N,6291.9089941077345,2202.168147937707,2117.168147937707,1585.5610665151492,1573.5610665151492,770.7588517781975,769.2588517781975,High Priority (Agent Call),2202.168147937707,2117.168147937707,85.0,798
9969,M,Credit Card,04. <=50k,KWAI CHUNG,N,37500,0.60876566,0.16777150856184342,Y,6291.431571069128,2202.0010498741945,2117.0010498741945,1585.44075590942,1573.44075590942,770.700367455968,769.200367455968,High Priority (Agent Call),2202.0010498741945,2117.0010498741945,85.0,799
13023,M,Credit Card,05. <=100k,YUEN LONG,N,75000,0.36625585,0.08385425257358531,N,6289.068943018898,2201.174130056614,2116.174130056614,1584.845373640762,1572.845373640762,770.4109455198148,768.9109455198148,High Priority (Agent Call),2201.174130056614,2116.174130056614,85.0,800
5550,M,Credit Card,05. <=100k,YUEN LONG,N,75000,0.36624745,0.08385203508486629,N,6288.902631364971,2201.1159209777397,2116.1159209777397,1584.8034631039725,1572.8034631039725,770.3905723422089,768.8905723422089,High Priority (Agent Call),2201.1159209777397,2116.1159209777397,85.0,801
10021,M,Credit Card,04. <=50k,SHUN LEE,Y,37500,0.60843676,0.167617875150942,Y,6285.670318160325,2199.984611356114,2114.984611356114,1583.988920176402,1571.988920176402,769.9946139746398,768.4946139746398,High Priority (Agent Call),2199.984611356114,2114.984611356114,85.0,802
8683,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.36597407,0.0837799211257416,N,6283.49408443062,2199.222929550717,2114.222929550717,1583.440509276516,1571.440509276516,769.7280253427508,768.2280253427508,High Priority (Agent Call),2199.222929550717,2114.222929550717,85.0,803
15056,T,Credit Card,03. <=25k,TUEN MUN,Y,17500,0.8483532,0.35861563758240983,Y,6275.773657692172,2196.5207801922597,2111.5207801922597,1581.494961738427,1569.494961738427,768.7822730672908,767.2822730672908,High Priority (Agent Call),2196.5207801922597,2111.5207801922597,85.0,804
13312,T,Credit Card,04. <=50k,YUEN LONG,N,37500,0.60769814,0.16727343081420729,Y,6272.753655532773,2195.4637794364703,2110.4637794364703,1580.7339211942585,1568.7339211942585,768.4123228027646,766.9123228027646,High Priority (Agent Call),2195.4637794364703,2110.4637794364703,85.0,805
10838,M,Credit Card,04. <=50k,YUEN LONG,N,37500,0.607043,0.16696859369352396,Y,6261.322263507149,2191.4627922275017,2106.4627922275017,1577.853210403801,1565.853210403801,767.0119772796255,765.5119772796255,High Priority (Agent Call),2191.4627922275017,2106.4627922275017,85.0,806
1387,M,Credit Card,05. <=100k,YUEN LONG,N,75000,0.36477244,0.08346334148668023,N,6259.750611501017,2190.912714025356,2105.912714025356,1577.457154098256,1565.457154098256,766.8194499088745,765.3194499088745,High Priority (Agent Call),2190.912714025356,2105.912714025356,85.0,807
2464,T,Credit Card,04. <=50k,WAN CHAI,N,37500,0.606656,0.16678880225585782,Y,6254.580084594669,2189.103029608134,2104.103029608134,1576.1541813178565,1564.1541813178565,766.1860603628469,764.6860603628469,High Priority (Agent Call),2189.103029608134,2104.103029608134,85.0,808
15602,M,Credit Card,03. <=25k,TUEN MUN,N,17500,0.8474419,0.35732097796919554,Y,6253.117114460922,2188.5909900613224,2103.5909900613224,1575.785512844152,1563.785512844152,766.0068465214628,764.5068465214628,High Priority (Agent Call),2188.5909900613224,2103.5909900613224,85.0,809
693,M,Credit Card,05. <=100k,YUEN LONG,N,75000,0.36436012,0.08335486248776681,N,6251.614686582511,2188.0651403038787,2103.0651403038787,1575.4069010187927,1563.4069010187927,765.8227991063575,764.3227991063575,High Priority (Agent Call),2188.0651403038787,2103.0651403038787,85.0,810
15007,M,Personal Loan,04. <=50k,WONG TAI SIN,Y,37500,0.60620606,0.1665800428952515,Y,6246.751608571931,2186.3630630001758,2101.3630630001758,1574.1814053601265,1562.1814053601265,765.2270720500615,763.7270720500615,High Priority (Agent Call),2186.3630630001758,2101.3630630001758,85.0,811
8756,T,Credit Card,04. <=50k,SHAM SHUI PO,N,37500,0.6056364,0.16631617402370755,Y,6236.856525889033,2182.8997840611614,2097.8997840611614,1571.687844524036,1559.687844524036,764.0149244214065,762.5149244214065,High Priority (Agent Call),2182.8997840611614,2097.8997840611614,85.0,812
15695,M,Credit Card,03. <=25k,YUEN LONG,N,17500,0.84665775,0.35621365845898667,Y,6233.739023032267,2181.8086580612935,2096.8086580612935,1570.9022338041314,1558.9022338041314,763.6330303214527,762.1330303214527,High Priority (Agent Call),2181.8086580612935,2096.8086580612935,85.0,813
15836,T,Credit Card,04. <=50k,KWAI CHUNG,N,37500,0.60536385,0.16619007886182305,Y,6232.127957318365,2181.2447850614276,2096.2447850614276,1570.4962452442278,1558.4962452442278,763.4356747714996,761.9356747714996,High Priority (Agent Call),2181.2447850614276,2096.2447850614276,85.0,814
3376,T,Credit Card,04. <=50k,JORDAN,N,37500,0.60526633,0.16614499402029534,Y,6230.437275761075,2180.6530465163764,2095.6530465163764,1570.070193491791,1558.070193491791,763.2285662807317,761.7285662807317,High Priority (Agent Call),2180.6530465163764,2095.6530465163764,85.0,815
12873,M,Credit Card,05. <=100k,WAN CHAI,N,75000,0.36298656,0.08299402937453976,N,6224.552203090482,2178.5932710816687,2093.5932710816687,1568.5871551788014,1556.5871551788014,762.507644878584,761.007644878584,High Priority (Agent Call),2178.5932710816687,2093.5932710816687,85.0,816
9986,M,Credit Card,04. <=50k,KWUN TONG,N,37500,0.6046018,0.16583811372958712,Y,6218.929264859517,2176.6252427008308,2091.6252427008308,1567.1701747445982,1555.1701747445982,761.8188349452907,760.3188349452907,High Priority (Agent Call),2176.6252427008308,2091.6252427008308,85.0,817
12741,M,Credit Card,04. <=50k,JORDAN,N,37500,0.60384583,0.16548977820432767,Y,6205.8666826622875,2172.0533389318007,2087.0533389318007,1563.8784040308965,1551.8784040308965,760.2186686261302,758.7186686261302,High Priority (Agent Call),2172.0533389318007,2087.0533389318007,85.0,818
7152,T,Credit Card,05. <=100k,SHAU KEI WAN,N,75000,0.36175263,0.08267058905868309,N,6200.294179401231,2170.102962790431,2085.102962790431,1562.4741332091103,1550.4741332091103,759.5360369766507,758.0360369766507,High Priority (Agent Call),2170.102962790431,2085.102962790431,85.0,819
9353,M,Credit Card,04. <=50k,SHA TIN,N,37500,0.6035184,0.16533916735301343,Y,6200.218775738003,2170.076571508301,2085.076571508301,1562.4551314859768,1550.4551314859768,759.5268000279053,758.0268000279053,High Priority (Agent Call),2170.076571508301,2085.076571508301,85.0,820
6015,M,Credit Card,04. <=50k,JORDAN,N,37500,0.60304534,0.1651218146160432,Y,6192.06804810162,2167.2238168355666,2082.2238168355666,1560.401148121608,1548.401148121608,758.5283358924482,757.0283358924482,High Priority (Agent Call),2167.2238168355666,2082.2238168355666,85.0,821
8447,M,Credit Card,04. <=50k,HUNG HOM,Y,37500,0.60290617,0.165057931740081,Y,6189.672440253037,2166.385354088563,2081.385354088563,1559.7974549437654,1547.7974549437654,758.234873930997,756.734873930997,High Priority (Agent Call),2166.385354088563,2081.385354088563,85.0,822
